"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
489, 6.274613274772434e+01, 2.221645492301688e-01, 2.353164351088256e+00, 1.105305629820881e+03, -6.554867332739792e-02, 6.365994343232287e+05, 1.508050765016736e+05, 2.232513255129119e+02, 1.568137910125144e+00, 1.436224538111178e+05, -1.323940956865499e-14, 3.912425938779052e-11, -9.007853382474174e-12, 1.532589521957561e-08
490, 6.304570417735164e+01, 2.132520545197656e-01, 2.353114984961094e+00, 1.105029976291095e+03, -2.248020303480948e-02, 6.365307704109442e+05, 1.508272184589167e+05, 2.232887886809334e+02, 1.567648191929640e+00, 1.436435413894445e+05, 5.487103826862239e-14, -6.234124327875179e-12, 2.523575288624832e-12, 3.248942448408343e-08
491, 6.289566035071712e+01, 4.350529903533411e-01, 2.351563231740466e+00, 1.103655782949044e+03, -7.878319341590378e-02, 6.359527167529467e+05, 1.507856505246963e+05, 2.233745539074806e+02, 1.566431070913133e+00, 1.436039528806632e+05, -1.453871745216162e-14, 1.231921231692468e-10, 2.013914924582638e-11, 7.875314622651786e-09
492, 4.393571428777074e+00, 2.991571525983808e+00, 2.111865264971521e+00, 1.089945569040254e+03, 1.547282373256576e+02, 5.928345978328303e+05, 1.223611601182393e+05, 2.018402261268928e+02, 1.830283863767192e+00, 1.165330096364184e+05, -9.903189379656396e-14, -1.887201506178826e-11, -7.275957614183426e-12, -8.614733815193176e-09
493, 4.630504473385522e+00, 2.960051439710618e+00, 2.098643041927382e+00, 1.090126287266079e+03, 1.491329876678963e+02, 5.904597532899042e+05, 1.208125927119548e+05, 2.005413684822906e+02, 1.846774168699026e+00, 1.150581835351951e+05, -6.661338147750939e-14, -6.139089236967266e-12, -5.513811629498377e-12, -1.117587089538574e-08
494, 4.530164756898400e+00, 3.182715595273290e+00, 2.117706039232181e+00, 1.076849131641244e+03, 1.450512934871770e+02, 5.903874976522068e+05, 1.246528445421307e+05, 2.050533475261683e+02, 1.787357871202616e+00, 1.187155662306007e+05, 1.016964290556643e-13, 2.387423592153937e-11, 9.322320693172514e-12, 1.117587089538574e-08
495, 2.254305458955214e+00, 6.280075367638439e+00, 1.943228916671312e+00, 3.774188141718616e+02, 1.147785416865494e+01, 4.197183404103345e+05, 1.532131306493825e+05, 2.746643965807094e+02, 5.848578043813817e-01, 1.459158387136977e+05, 3.416711358283919e-14, 2.085087658088014e-11, 8.926859251801034e-12, 1.591251930221915e-08
496, 1.954334089316536e+00, 6.291227641514312e+00, 1.944482393882393e+00, 3.765977613900158e+02, 1.115567865176050e+01, 4.198782453165584e+05, 1.533509784223413e+05, 2.747342985875704e+02, 5.831212813480386e-01, 1.460471223069918e+05, -1.990074771640593e-14, -4.131806008444983e-12, -7.319145289841344e-12, -1.390435500070453e-08
497, 2.114771854326125e+00, 6.086076463200497e+00, 1.944194512590817e+00, 3.774225418365883e+02, 1.228879778334002e+01, 4.199722689182166e+05, 1.533197179657456e+05, 2.747189664903500e+02, 5.845545421518372e-01, 1.460173504435673e+05, -1.598721155460225e-14, 4.355626970209414e-12, 6.539657704252022e-12, -6.926711648702621e-09
498, 6.324490035046540e+01, 3.471178916913872e+00, 2.224035395557109e+00, 9.554473962856649e+02, -8.890019389450964e-01, 5.816306601939864e+05, 1.505599988899866e+05, 2.358295669005577e+02, 1.395459712002872e+00, 1.433890465618920e+05, -2.447347879908079e-14, -1.406164074069238e-11, -5.755422180508951e-13, -8.219103619921952e-09
499, 6.124234069803104e+00, 4.647856372898922e+00, 1.991111955255155e+00, 7.266214995362003e+02, 3.366950684235099e+01, 4.911757877412814e+05, 1.433228827903829e+05, 2.507553457048459e+02, 1.150811943708783e+00, 1.364965550384599e+05, 6.217248937900877e-14, -2.100364326906856e-11, -1.241495795056835e-11, 3.428431227803230e-08
500, 6.360936890399490e+00, 4.675443627595454e+00, 1.995621784699044e+00, 7.129143846809926e+02, 2.982249206631028e+01, 4.891106309671779e+05, 1.446189223547172e+05, 2.524510783643132e+02, 1.122538732594183e+00, 1.377308784330641e+05, -6.938893903907228e-15, 1.058708676282549e-11, 1.605915400659796e-11, 1.574517227709293e-08
501, 6.235819460032661e+00, 4.881778243394445e+00, 1.953672745136795e+00, 6.384964188598449e+02, 2.577999233668629e+01, 4.675914789136244e+05, 1.452340649224183e+05, 2.589685471347723e+02, 1.013883380181489e+00, 1.383167284975413e+05, 2.675637489346627e-14, 2.233946361229755e-11, 1.379696357162175e-11, 9.400537237524986e-09
502, 4.837535347189199e+00, 3.756590297881714e+00, 2.087871412822472e+00, 9.560854369894577e+02, 1.026019738529210e+02, 5.563171241995194e+05, 1.339556357455273e+05, 2.235051770741444e+02, 1.536691849907093e+00, 1.275753673766927e+05, 4.263256414560601e-14, 1.136868377216160e-13, -2.756905814749189e-12, -3.085006028413773e-08
503, 4.574753553590384e+00, 3.644444228755686e+00, 2.121497788493573e+00, 9.904636379645124e+02, 1.167027206983593e+02, 5.702842062161320e+05, 1.343461802488411e+05, 2.206038486889212e+02, 1.578826824709038e+00, 1.279473145227059e+05, -2.797762022055394e-14, 8.412825991399586e-12, 3.751665644813329e-12, -1.501757651567459e-08
504, 4.826411555877798e+00, 3.469899177226543e+00, 2.115841239271526e+00, 1.033559775466398e+03, 1.186993365161123e+02, 5.791110985062231e+05, 1.293366365425583e+05, 2.129456782456322e+02, 1.680794359369481e+00, 1.231763205167223e+05, -6.661338147750939e-15, -6.002665031701326e-11, 1.446665010007564e-11, 4.156026989221573e-08
505, 4.642406192505358e+00, 3.367120767970061e+00, 2.135192166601224e+00, 1.059829046841735e+03, 1.332131475781536e+02, 5.889776089022094e+05, 1.287169767612340e+05, 2.100047938074260e+02, 1.722024145925816e+00, 1.225861683440324e+05, -1.976196983832779e-14, -3.376499080331996e-11, 1.591615728102624e-12, -5.727633833885193e-08
506, 6.016527355887649e+01, 2.743326883603895e+00, 2.250935913129767e+00, 1.000465747815328e+03, -1.943604576160366e+00, 5.956356936124898e+05, 1.493192274231850e+05, 2.310909560122834e+02, 1.458477031268473e+00, 1.422073594506525e+05, -1.897787482718627e-14, 2.594191528260126e-11, 7.335972107558320e-12, 7.796188583597541e-08
507, 6.042845322921386e+01, 2.863496695359810e+00, 2.246650943980024e+00, 9.933730121661314e+02, -1.739323081256452e+00, 5.933880857615866e+05, 1.495095483346855e+05, 2.318268169608210e+02, 1.448594189429255e+00, 1.423886174616053e+05, 3.611000387593322e-14, -4.089528715667257e-11, -2.332058157694661e-12, -8.759161573834717e-08
508, 6.017018586916552e+01, 3.018335211757291e+00, 2.236152031229255e+00, 9.816890171688079e+02, -2.209488075179195e+00, 5.890546139950850e+05, 1.494275086470137e+05, 2.327874558980302e+02, 1.435307892930702e+00, 1.423104844257274e+05, -5.554584570077736e-14, -7.025846571195871e-11, -1.306838665060539e-11, -4.708454071078449e-08
509, 6.038639256703425e+01, 3.179599389497099e+00, 2.228430235842854e+00, 9.714066847349864e+02, -2.406919562009592e+00, 5.855196021559043e+05, 1.495171267236096e+05, 2.337341905473641e+02, 1.422307206538671e+00, 1.423958349748664e+05, 2.556982403589814e-14, -2.491518102942791e-11, 1.016205175563556e-11, 4.187131708022207e-08
510, 6.505341511572410e+00, 4.855655287335249e+00, 1.961001139793103e+00, 6.507919962087534e+02, 2.255863779399348e+01, 4.710953941292259e+05, 1.451909503080747e+05, 2.579241731874307e+02, 1.031407403931670e+00, 1.382756669600712e+05, 3.863576125695545e-14, 2.299316292919684e-11, -4.935607478273596e-12, 1.722946763038635e-08
511, 5.363216346374186e+00, 2.003116416169184e+00, 1.821712547693863e+00, 1.010490234279797e+03, 1.161970648195958e+02, 5.247943617379125e+05, 9.633316487139009e+04, 1.842155657409246e+02, 2.052072771959854e+00, 9.174444273465726e+04, 6.838973831690964e-14, 3.751665644813329e-11, -7.474909580196254e-12, 1.676380634307861e-08
512, 5.452194432215222e+00, 2.309499882052621e+00, 1.872434589579525e+00, 1.028251644224315e+03, 1.156937834461451e+02, 5.372303668263948e+05, 1.005291135611562e+05, 1.870318385721183e+02, 2.015662844903876e+00, 9.574058434395837e+04, 4.263256414560601e-14, 1.341504685115069e-10, -1.074340616469271e-11, 7.427297532558441e-08
513, 5.174323692136959e+00, 2.136953085549791e+00, 1.879254577835468e+00, 1.033050348338880e+03, 1.261990557474281e+02, 5.398591243886630e+05, 1.006724952616271e+05, 1.866188726617087e+02, 2.022208302772705e+00, 9.587713834440678e+04, -8.881784197001252e-16, -4.069988790433854e-11, -1.458033693779726e-11, -6.402842700481415e-08
514, 5.929463282025273e+01, 4.466787956857639e+00, 2.151242933095028e+00, 8.855190680258150e+02, -1.905058100214851e+00, 5.542668255035740e+05, 1.488049080017854e+05, 2.409673182250348e+02, 1.322761507348593e+00, 1.417175314302719e+05, -6.059042156891792e-14, 4.697575661793962e-11, 1.778415956166235e-11, 4.954927135258913e-09
515, 5.952392748999936e+01, 4.320158543161164e+00, 2.159024887957929e+00, 8.946334201123876e+02, -2.397397066133130e+00, 5.574766605225137e+05, 1.488484245008102e+05, 2.401689939411347e+02, 1.333772361877179e+00, 1.417589757150574e+05, -9.270362255620057e-15, -4.363798211670655e-11, 9.216266638745196e-12, -1.584339770488441e-08
516, 5.944594128594044e+01, 4.612803373099648e+00, 2.144928257979263e+00, 8.763876897424715e+02, -2.947382194781627e+00, 5.514048183703884e+05, 1.489451665603105e+05, 2.419045231672409e+02, 1.310433883985725e+00, 1.418511110098195e+05, -6.075695502261169e-14, -1.075441957709700e-10, -1.782211184186977e-11, -6.173650035634637e-08
517, 5.923852925251284e+01, 4.156347680682821e+00, 2.165945633246484e+00, 9.051965657094166e+02, -2.647902900475839e+00, 5.607850655566314e+05, 1.486530473518457e+05, 2.390873566796982e+02, 1.348248835656916e+00, 1.415729022398531e+05, -3.747002708109903e-16, 9.557155067341228e-11, -7.808809154852270e-12, 1.014959707390517e-07
518, 5.838649416301885e+01, 2.115409883264972e+00, 2.269753596200552e+00, 1.032617824572518e+03, -2.234383549730530e+00, 6.057356171980920e+05, 1.483365092746206e+05, 2.276667915604973e+02, 1.504053319149296e+00, 1.412714374044006e+05, 1.229571999772361e-14, 5.820766091346741e-11, 5.023995108821566e-12, -1.549778971821070e-08
519, 5.827586335665807e+01, 1.889976434965066e+00, 2.282839417856165e+00, 1.048778205786370e+03, -2.148043908131552e+00, 6.115886395829068e+05, 1.482694713997878e+05, 2.262594471557739e+02, 1.523550997573469e+00, 1.412075918093217e+05, 4.914124662747099e-14, 4.801137265530997e-11, 1.796257587116656e-12, 5.562469596043229e-09
520, 5.853358098926775e+01, 1.914524159287450e+00, 2.281859728975984e+00, 1.045116570332556e+03, -2.028823919834091e+00, 6.105911768092257e+05, 1.485011590531210e+05, 2.267102964324615e+02, 1.517372260709964e+00, 1.414282467172582e+05, -8.127526429646537e-14, -2.137667820534261e-11, 2.145700284117424e-12, -4.387402441352606e-09
521, 2.551039043077635e+00, 4.167058535573839e+00, 2.017998026640058e+00, 6.508584293159687e+02, 9.815157928045005e+01, 4.840171338950474e+05, 1.506682161750822e+05, 2.600945514823662e+02, 1.008867868251768e+00, 1.434921106429355e+05, 3.108624468950438e-15, 6.821210263296962e-13, -8.824940778140444e-12, 3.492459654808044e-10
522, 2.774027768102982e+00, 3.977194106684300e+00, 2.082709256568411e+00, 7.769444756971785e+02, 1.145541570089255e+02, 5.191919295461000e+05, 1.484495540722043e+05, 2.483022159606948e+02, 1.193691775269490e+00, 1.413790991163851e+05, -1.021405182655144e-14, 1.818989403545856e-12, -1.398348103975877e-11, 1.373700797557831e-08
523, 2.730760137447930e+00, 4.287320639213619e+00, 2.000870102317421e+00, 6.082939893065018e+02, 8.221946717632507e+01, 4.726664451115924e+05, 1.514048010234514e+05, 2.636034544119705e+02, 9.425438516799682e-01, 1.441936200223347e+05, 2.775557561562891e-14, 8.583356247982010e-12, 2.711431079660542e-11, 9.313225746154785e-09
524, 6.049170109779420e+01, 4.240698273284408e+00, 2.167573958852753e+00, 9.004308568155601e+02, -2.045995382103175e+00, 5.602655615477592e+05, 1.492963284500396e+05, 2.399415986345184e+02, 1.337753039951800e+00, 1.421855509047997e+05, 5.339478859056612e-14, 3.025135697498627e-11, -5.313714745991405e-12, 3.035893314518034e-09
525, 6.079645613080819e+01, 4.270650882111723e+00, 2.167921610197034e+00, 8.982989167040387e+02, -1.902788653240326e+00, 5.599508184914307e+05, 1.495362551975808e+05, 2.402886576637726e+02, 1.333407197059684e+00, 1.424140525691247e+05, 2.894212647319705e-14, -7.354294950800977e-11, -8.867212519803047e-13, -1.165426510851830e-08
526, 6.057517449834399e+01, 4.515320071170001e+00, 2.154340657994846e+00, 8.842630995272717e+02, -2.416753967579937e+00, 5.547662670478146e+05, 1.493156594075473e+05, 2.414467278231413e+02, 1.317677830731294e+00, 1.422039613405213e+05, -8.016504127184021e-14, -1.820765760385257e-11, 5.396259827872285e-12, -3.727836883626878e-08
527, 6.070428339968675e+01, 3.969282919504299e+00, 2.186351431188930e+00, 9.188353632681192e+02, -1.858556930873907e+00, 5.672770504439315e+05, 1.496806121714594e+05, 2.384931583000293e+02, 1.357474909726353e+00, 1.425515354013899e+05, 3.545774784896594e-15, 5.176659101380210e-11, -1.213037309488740e-11, 2.564775058999658e-09
528, 6.143130049025961e+01, 5.220356270430366e+00, 2.121414949487334e+00, 8.407249778810327e+02, -2.155958026847179e+00, 5.406394781671327e+05, 1.496188387216766e+05, 2.456919911363391e+02, 1.261204199952917e+00, 1.424927035444540e+05, -6.496192472837947e-14, -5.649347656344617e-11, -6.383213402294530e-12, -8.313509169965982e-08
529, 6.157892944131110e+01, 5.467336536847007e+00, 2.108999614258016e+00, 8.275341174646945e+02, -2.130621190331690e+00, 5.358863413525075e+05, 1.494121581275618e+05, 2.467969474762354e+02, 1.245925601555050e+00, 1.422958648833922e+05, -1.647293412787576e-14, -6.457057111219910e-11, 1.949130440381808e-11, 7.052221917547286e-09
530, 6.123271999432580e+01, 5.494151665737922e+00, 2.105791659194204e+00, 8.250352226297206e+02, -2.795615354371609e+00, 5.347833739900144e+05, 1.492639403277258e+05, 2.469277199272861e+02, 1.243729151308098e+00, 1.421547050740246e+05, -1.024180740216707e-14, -1.725197762425523e-11, 1.719908937491965e-12, 2.881097316276282e-08
531, 5.850025746545599e+01, 1.672421248720300e+00, 2.294803944214086e+00, 1.062066416072040e+03, -2.128883848556469e+00, 6.166460408480016e+05, 1.483502704831190e+05, 2.252024443990406e+02, 1.538408127573917e+00, 1.412845433172563e+05, 9.366118991493977e-14, 8.576250820624409e-12, 6.449951683862309e-12, 3.793684300035238e-08
532, 4.982773460327643e+00, 5.865799970838144e-01, 1.855829398879992e+00, 1.033467818900676e+03, 5.078010644501666e+01, 5.351245982930386e+05, 9.866915264849212e+04, 1.852139498826195e+02, 2.043604473385635e+00, 9.396919299856396e+04, 1.678657213233237e-13, -6.821210263296962e-12, -1.506350599811412e-12, -1.490116119384766e-08
533, 4.772894628563767e+00, 3.846740785493954e-01, 1.944375197780201e+00, 1.071488306252249e+03, 3.693358416223982e+01, 5.586760670790557e+05, 1.052369417113990e+05, 1.885465070624039e+02, 2.003120708154885e+00, 1.002242302013325e+05, -3.019806626980426e-14, -1.728039933368564e-11, 2.501110429875553e-12, -2.654269337654114e-08
534, 5.024035709034866e+00, 2.559605328221973e-01, 1.851409817913172e+00, 1.032733785333889e+03, 2.950298790679323e+01, 5.340847174465103e+05, 9.832613746384469e+04, 1.850106640821052e+02, 2.046518819719211e+00, 9.364251187032831e+04, 7.105427357601002e-14, 8.640199666842818e-11, 3.836930773104541e-12, 7.590278983116150e-08
535, 4.714795821916256e+00, 7.020799396800069e-01, 1.954370396610850e+00, 1.074202573298747e+03, 6.293309291152050e+01, 5.613015500268503e+05, 1.060301082149238e+05, 1.889960268332072e+02, 1.997782339698944e+00, 1.009796268713560e+05, -2.842170943040401e-14, -9.094947017729282e-13, -4.860112312599085e-12, 5.168840289115906e-08
536, 2.669758034688112e+00, 4.579582870419658e+00, 1.956570191409686e+00, 4.829742764822529e+02, 5.744735186711091e+01, 4.425713243547034e+05, 1.528469950319349e+05, 2.721396472544117e+02, 7.516825390569316e-01, 1.455671381256523e+05, -2.686739719592879e-14, -1.972466634470038e-11, -3.183231456205249e-12, -8.265487849712372e-09
537, 2.460470062176967e+00, 4.677063928433472e+00, 1.956338885938220e+00, 4.417378151005620e+02, 4.758067959827152e+01, 4.356141357129890e+05, 1.540654881821040e+05, 2.743415716377701e+02, 6.839599476858771e-01, 1.467276077924801e+05, 2.997602166487923e-14, -6.693312570860144e-12, 8.704148513061227e-13, -2.127490006387234e-08
538, 2.427952735483163e+00, 4.407289344417606e+00, 1.979622545848198e+00, 5.147202191181349e+02, 6.581368998644533e+01, 4.530740113037245e+05, 1.540255957246228e+05, 2.710446573386142e+02, 7.942203105173341e-01, 1.466896149758313e+05, -6.661338147750939e-15, -3.001332515850663e-11, 1.512034941697493e-11, -1.845182850956917e-08
539, 5.554160152379090e+00, 2.096855851660523e-01, 1.645013792587653e+00, 9.418089796145199e+02, 2.175692290926992e+01, 4.783371614867701e+05, 8.343576711893598e+04, 1.766904451625560e+02, 2.149085820420776e+00, 7.946120677993906e+04, -1.865174681370263e-14, 2.637534635141492e-11, -4.703792910731863e-12, 2.607703208923340e-08
540, 3.961809103657311e+00, 1.360186929566532e+00, 2.223531035654848e+00, 1.175183798178405e+03, 1.292884630353490e+02, 6.315941102844875e+05, 1.269121701931299e+05, 1.988338950814179e+02, 1.880966191961472e+00, 1.208673049458380e+05, -6.217248937900877e-14, -1.637090463191271e-11, 3.228706191293895e-11, 8.381903171539307e-09
541, 4.173593340643291e+00, 1.557552878005031e+00, 2.116393566769521e+00, 1.132657537862803e+03, 1.386211571484134e+02, 6.039248558678020e+05, 1.185182620044923e+05, 1.950828927283871e+02, 1.925626799638097e+00, 1.128731066709451e+05, -3.108624468950438e-14, -7.048583938740194e-11, -1.750777300912887e-11, -3.795139491558075e-08
542, 3.892633503256328e+00, 1.703374758241546e+00, 2.207384194499593e+00, 1.166154036560763e+03, 1.533996102476956e+02, 6.275917348877317e+05, 1.256895359154177e+05, 1.983588306641996e+02, 1.887246674904145e+00, 1.197028913480169e+05, 9.592326932761353e-14, 1.682565198279917e-11, -1.421085471520200e-11, -6.472691893577576e-08
543, 5.946276055334505e+01, 6.214833378497495e+00, 2.081472295403918e+00, 7.951529091046589e+02, -3.116182729066321e+00, 5.247420236873891e+05, 1.491438644707362e+05, 2.496117944740991e+02, 1.206151763064158e+00, 1.420403471149869e+05, 4.446443213623752e-14, -9.151790436590090e-12, -9.768873210358464e-12, -3.345121513120830e-08
544, 4.126826370893288e+00, 1.821427071746827e+00, 2.099477867298360e+00, 1.121850644287138e+03, 1.559168590946017e+02, 5.986651267321625e+05, 1.172586242637220e+05, 1.945646061038627e+02, 1.929289435841334e+00, 1.116734516797352e+05, -5.329070518200751e-15, 4.592948243953288e-11, 2.432898327242583e-11, 1.438893377780914e-07
